% Model,reactor_3D_ports.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 31 2026, 12:41"
% Dimension,2
% Nodes,6012
% Expressions,1
% Description,"Molar concentration, c"
% Length unit,m
% surf1x,surf1y,c (mol/m^3)
-0.12664819077292944,-0.037380544454373325,0.33279261970606483
-0.1276619032693605,-0.03390751102399617,0.3399485732756053
-0.1284765184922188,-0.03043696747016719,0.3456723179245507
-0.12595697424497823,-0.028109436447580884,0.3519990015071272
-0.12854641760157592,-0.04359028442685781,0.32672682953246196
-0.13001089307597602,-0.04996075118945488,0.3300799801848319
-0.12735131437006836,-0.04707487401685727,0.33039322363242873
-0.13078605494879256,-0.019773434963000106,0.35578798101979275
-0.12740413077932067,-0.01811770255134894,0.3531850510595098
-0.12251458285672334,-0.002893800314986898,0.3723766516662693
-0.12214856782649894,-0.009352022875638027,0.3572181880722548
-0.1211519827194959,-0.0062482037552405245,0.3656588039740849
-0.1243638502036807,-0.012991576391587288,0.3473926424840506
-0.12520068438108842,-0.01607008560321598,0.35216956011710465
-0.1242086296940024,-0.022908545653482,0.3477731091999411
-0.12354438119316812,-0.019877683829101378,0.3499716017637931
-0.11875321062543194,-0.004441629128394546,0.36239372197615133
-0.12852857642513837,-0.07733307857655326,0.23624497049938198
-0.12646871931556855,-0.07376393832976452,0.27255605829337953
-0.12638731104249734,-0.08078519423413567,0.2408722982760065
-0.12438505716781188,-0.07717689498410782,0.27719581177653924
-0.12415334972353356,-0.0841780598043574,0.23747762737901043
-0.12226443608307958,-0.08047929731901209,0.28088929689784065
-0.12430507568254931,-0.07033105266109636,0.32377086712177844
-0.12957250837613268,-0.060092806352572206,0.316554368252971
-0.1279354895473091,-0.06354244490084858,0.3190096266608787
-0.1261471707513954,-0.06693606113968256,0.32195923989167824
-0.12718586183721653,-0.05688789845275878,0.32323356108665474
-0.12552029811256338,-0.0603370406465533,0.32786297895340727
-0.1286170527664221,-0.05353379875178098,0.3269754418278343
-0.12599941535759204,-0.0504904492118969,0.33098603458813747
-0.12459760675421908,-0.05388681871436441,0.330242449100441
-0.11941395985584652,-0.09077613227906484,0.22768969922788476
-0.11767473408467247,-0.08703517022576769,0.2728002616581669
-0.12182833091703163,-0.08750918686612413,0.22853827181721095
-0.10826543373993214,0.0397031834675809,0.3838845789715793
-0.10543751909200677,0.040489137484370254,0.3854328743021849
-0.10918737582210378,0.03698053173963522,0.3699847321708525
-0.10538139566197652,0.03766450944051587,0.3810113267287571
-0.10633629753845869,0.03447527557893689,0.3686654395299094
-0.10333748800311807,0.05117968720535819,0.3795533440930396
-0.1035861450339826,0.04275877247445041,0.3838295872617692
-0.10196005247145297,0.04578698413504631,0.3843661416956241
-0.11502283165229898,0.012504523151258162,0.37620076070456826
-0.11193820929476786,0.0144753518896336,0.3861488430054869
-0.11467235431760717,0.009325641383337569,0.3694352943414995
-0.11501328697220403,0.0060096620895975054,0.3613682762650447
-0.10765612182647595,0.031310103110757055,0.37319881384344705
-0.10926231905110156,0.02883445846678179,0.3782412867638561
-0.10895623667165535,0.02596346965498799,0.37969216925053795
-0.10549456777295103,0.027951204470957818,0.37349976434584586
-0.10941005689906717,0.022837631037700788,0.380585335098592
-0.10992608869525008,0.01966914976730606,0.38640914966762024
-0.11009376692041252,0.016718256150981672,0.3857061087793211
-0.12073072147383698,-0.012787978049736616,0.350394883648754
-0.11840944150834963,-0.010836672819034263,0.3528958597830077
